study_name,model_type,feature_set,trial_id,val_mae,params,state
random_forest__set_b_pm25_history,random_forest,set_b_pm25_history,42,27.5254,"{""n_estimators"": 300, ""max_depth"": 5, ""min_samples_split"": 3, ""min_samples_leaf"": 2, ""max_features"": ""sqrt""}",COMPLETE
random_forest__set_b_pm25_history,random_forest,set_b_pm25_history,43,27.4653,"{""n_estimators"": 200, ""max_depth"": 5, ""min_samples_split"": 4, ""min_samples_leaf"": 2, ""max_features"": ""sqrt""}",COMPLETE
random_forest__set_b_pm25_history,random_forest,set_b_pm25_history,44,27.7501,"{""n_estimators"": 200, ""max_depth"": 6, ""min_samples_split"": 5, ""min_samples_leaf"": 3, ""max_features"": ""sqrt""}",COMPLETE
random_forest__set_b_pm25_history,random_forest,set_b_pm25_history,45,27.8478,"{""n_estimators"": 200, ""max_depth"": 5, ""min_samples_split"": 4, ""min_samples_leaf"": 2, ""max_features"": 0.75}",COMPLETE
random_forest__set_b_pm25_history,random_forest,set_b_pm25_history,46,27.729,"{""n_estimators"": 250, ""max_depth"": 6, ""min_samples_split"": 4, ""min_samples_leaf"": 3, ""max_features"": ""sqrt""}",COMPLETE
random_forest__set_b_pm25_history,random_forest,set_b_pm25_history,47,27.9109,"{""n_estimators"": 400, ""max_depth"": 5, ""min_samples_split"": 2, ""min_samples_leaf"": 3, ""max_features"": 0.5}",COMPLETE
random_forest__set_b_pm25_history,random_forest,set_b_pm25_history,48,27.7247,"{""n_estimators"": 450, ""max_depth"": 6, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": ""sqrt""}",COMPLETE
random_forest__set_b_pm25_history,random_forest,set_b_pm25_history,49,27.8478,"{""n_estimators"": 200, ""max_depth"": 5, ""min_samples_split"": 4, ""min_samples_leaf"": 2, ""max_features"": 0.75}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,0,27.9603,"{""n_estimators"": 350, ""max_depth"": 10, ""min_samples_split"": 8, ""min_samples_leaf"": 6, ""max_features"": ""sqrt""}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,1,28.0267,"{""n_estimators"": 550, ""max_depth"": 8, ""min_samples_split"": 8, ""min_samples_leaf"": 2, ""max_features"": ""sqrt""}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,2,27.8122,"{""n_estimators"": 250, ""max_depth"": 5, ""min_samples_split"": 4, ""min_samples_leaf"": 5, ""max_features"": 0.75}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,3,27.816,"{""n_estimators"": 250, ""max_depth"": 6, ""min_samples_split"": 5, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,4,27.693,"{""n_estimators"": 450, ""max_depth"": 4, ""min_samples_split"": 7, ""min_samples_leaf"": 3, ""max_features"": 0.75}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,5,27.8952,"{""n_estimators"": 550, ""max_depth"": 6, ""min_samples_split"": 2, ""min_samples_leaf"": 6, ""max_features"": 0.75}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,6,28.0054,"{""n_estimators"": 200, ""max_depth"": 10, ""min_samples_split"": 4, ""min_samples_leaf"": 6, ""max_features"": 0.75}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,7,27.9337,"{""n_estimators"": 250, ""max_depth"": 10, ""min_samples_split"": 8, ""min_samples_leaf"": 8, ""max_features"": 0.75}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,8,27.8268,"{""n_estimators"": 200, ""max_depth"": 5, ""min_samples_split"": 2, ""min_samples_leaf"": 4, ""max_features"": 0.75}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,9,27.8871,"{""n_estimators"": 350, ""max_depth"": 5, ""min_samples_split"": 6, ""min_samples_leaf"": 2, ""max_features"": 0.75}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,10,27.8771,"{""n_estimators"": 450, ""max_depth"": 8, ""min_samples_split"": 10, ""min_samples_leaf"": 8, ""max_features"": 0.5}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,11,27.5745,"{""n_estimators"": 400, ""max_depth"": 4, ""min_samples_split"": 4, ""min_samples_leaf"": 4, ""max_features"": 0.5}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,12,27.5987,"{""n_estimators"": 450, ""max_depth"": 4, ""min_samples_split"": 6, ""min_samples_leaf"": 3, ""max_features"": 0.5}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,13,27.5987,"{""n_estimators"": 450, ""max_depth"": 4, ""min_samples_split"": 4, ""min_samples_leaf"": 3, ""max_features"": 0.5}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,14,27.5616,"{""n_estimators"": 350, ""max_depth"": 4, ""min_samples_split"": 6, ""min_samples_leaf"": 4, ""max_features"": 0.5}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,15,27.8029,"{""n_estimators"": 350, ""max_depth"": 6, ""min_samples_split"": 3, ""min_samples_leaf"": 4, ""max_features"": 0.5}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,16,27.5745,"{""n_estimators"": 400, ""max_depth"": 4, ""min_samples_split"": 6, ""min_samples_leaf"": 4, ""max_features"": 0.5}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,17,27.6515,"{""n_estimators"": 600, ""max_depth"": 5, ""min_samples_split"": 10, ""min_samples_leaf"": 5, ""max_features"": 0.5}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,18,27.6876,"{""n_estimators"": 300, ""max_depth"": 7, ""min_samples_split"": 5, ""min_samples_leaf"": 7, ""max_features"": 0.5}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,19,27.5745,"{""n_estimators"": 400, ""max_depth"": 4, ""min_samples_split"": 3, ""min_samples_leaf"": 4, ""max_features"": 0.5}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,20,27.8284,"{""n_estimators"": 500, ""max_depth"": 5, ""min_samples_split"": 5, ""min_samples_leaf"": 3, ""max_features"": 0.5}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,21,27.5745,"{""n_estimators"": 400, ""max_depth"": 4, ""min_samples_split"": 3, ""min_samples_leaf"": 4, ""max_features"": 0.5}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,22,27.5209,"{""n_estimators"": 400, ""max_depth"": 4, ""min_samples_split"": 3, ""min_samples_leaf"": 5, ""max_features"": 0.5}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,23,27.5975,"{""n_estimators"": 300, ""max_depth"": 5, ""min_samples_split"": 4, ""min_samples_leaf"": 5, ""max_features"": 0.5}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,24,27.5167,"{""n_estimators"": 350, ""max_depth"": 4, ""min_samples_split"": 2, ""min_samples_leaf"": 5, ""max_features"": 0.5}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,25,27.728,"{""n_estimators"": 300, ""max_depth"": 6, ""min_samples_split"": 2, ""min_samples_leaf"": 6, ""max_features"": 0.5}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,26,27.7672,"{""n_estimators"": 350, ""max_depth"": 4, ""min_samples_split"": 3, ""min_samples_leaf"": 7, ""max_features"": ""sqrt""}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,27,27.5975,"{""n_estimators"": 300, ""max_depth"": 5, ""min_samples_split"": 2, ""min_samples_leaf"": 5, ""max_features"": 0.5}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,28,27.529,"{""n_estimators"": 350, ""max_depth"": 4, ""min_samples_split"": 9, ""min_samples_leaf"": 7, ""max_features"": 0.5}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,29,27.705,"{""n_estimators"": 500, ""max_depth"": 5, ""min_samples_split"": 9, ""min_samples_leaf"": 7, ""max_features"": ""sqrt""}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,30,27.75,"{""n_estimators"": 400, ""max_depth"": 7, ""min_samples_split"": 9, ""min_samples_leaf"": 7, ""max_features"": 0.5}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,31,27.5218,"{""n_estimators"": 350, ""max_depth"": 4, ""min_samples_split"": 7, ""min_samples_leaf"": 6, ""max_features"": 0.5}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,32,27.5218,"{""n_estimators"": 350, ""max_depth"": 4, ""min_samples_split"": 8, ""min_samples_leaf"": 6, ""max_features"": 0.5}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,33,27.4931,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_split"": 8, ""min_samples_leaf"": 6, ""max_features"": 0.5}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,34,27.6923,"{""n_estimators"": 250, ""max_depth"": 5, ""min_samples_split"": 7, ""min_samples_leaf"": 6, ""max_features"": ""sqrt""}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,35,27.4819,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_split"": 7, ""min_samples_leaf"": 5, ""max_features"": 0.5}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,36,27.7405,"{""n_estimators"": 250, ""max_depth"": 5, ""min_samples_split"": 8, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,37,27.4819,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_split"": 7, ""min_samples_leaf"": 5, ""max_features"": 0.5}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,38,27.7812,"{""n_estimators"": 300, ""max_depth"": 6, ""min_samples_split"": 7, ""min_samples_leaf"": 5, ""max_features"": 0.5}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,39,27.821,"{""n_estimators"": 250, ""max_depth"": 9, ""min_samples_split"": 8, ""min_samples_leaf"": 6, ""max_features"": 0.5}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,40,27.555,"{""n_estimators"": 200, ""max_depth"": 4, ""min_samples_split"": 9, ""min_samples_leaf"": 6, ""max_features"": 0.75}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,41,27.4819,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_split"": 7, ""min_samples_leaf"": 5, ""max_features"": 0.5}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,42,27.4819,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_split"": 7, ""min_samples_leaf"": 5, ""max_features"": 0.5}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,43,27.5975,"{""n_estimators"": 300, ""max_depth"": 5, ""min_samples_split"": 7, ""min_samples_leaf"": 5, ""max_features"": 0.5}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,44,27.4876,"{""n_estimators"": 250, ""max_depth"": 4, ""min_samples_split"": 7, ""min_samples_leaf"": 5, ""max_features"": 0.5}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,45,27.7632,"{""n_estimators"": 200, ""max_depth"": 5, ""min_samples_split"": 6, ""min_samples_leaf"": 5, ""max_features"": 0.75}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,46,27.5171,"{""n_estimators"": 250, ""max_depth"": 4, ""min_samples_split"": 7, ""min_samples_leaf"": 4, ""max_features"": 0.5}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,47,27.6162,"{""n_estimators"": 250, ""max_depth"": 5, ""min_samples_split"": 6, ""min_samples_leaf"": 5, ""max_features"": 0.5}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,48,27.7295,"{""n_estimators"": 200, ""max_depth"": 4, ""min_samples_split"": 7, ""min_samples_leaf"": 4, ""max_features"": ""sqrt""}",COMPLETE
random_forest__group_c_pm25_meteorology,random_forest,group_c_pm25_meteorology,49,27.4819,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_split"": 7, ""min_samples_leaf"": 5, ""max_features"": 0.5}",COMPLETE
random_forest__group_e_pm25_met_fire,random_forest,group_e_pm25_met_fire,0,27.8008,"{""n_estimators"": 350, ""max_depth"": 10, ""min_samples_split"": 8, ""min_samples_leaf"": 6, ""max_features"": ""sqrt""}",COMPLETE
random_forest__group_e_pm25_met_fire,random_forest,group_e_pm25_met_fire,1,27.8651,"{""n_estimators"": 550, ""max_depth"": 8, ""min_samples_split"": 8, ""min_samples_leaf"": 2, ""max_features"": ""sqrt""}",COMPLETE
random_forest__group_e_pm25_met_fire,random_forest,group_e_pm25_met_fire,2,27.5836,"{""n_estimators"": 250, ""max_depth"": 5, ""min_samples_split"": 4, ""min_samples_leaf"": 5, ""max_features"": 0.75}",COMPLETE
random_forest__group_e_pm25_met_fire,random_forest,group_e_pm25_met_fire,3,27.5877,"{""n_estimators"": 250, ""max_depth"": 6, ""min_samples_split"": 5, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",COMPLETE
random_forest__group_e_pm25_met_fire,random_forest,group_e_pm25_met_fire,4,27.4737,"{""n_estimators"": 450, ""max_depth"": 4, ""min_samples_split"": 7, ""min_samples_leaf"": 3, ""max_features"": 0.75}",COMPLETE
random_forest__group_e_pm25_met_fire,random_forest,group_e_pm25_met_fire,5,27.6093,"{""n_estimators"": 550, ""max_depth"": 6, ""min_samples_split"": 2, ""min_samples_leaf"": 6, ""max_features"": 0.75}",COMPLETE
random_forest__group_e_pm25_met_fire,random_forest,group_e_pm25_met_fire,6,27.6875,"{""n_estimators"": 200, ""max_depth"": 10, ""min_samples_split"": 4, ""min_samples_leaf"": 6, ""max_features"": 0.75}",COMPLETE
random_forest__group_e_pm25_met_fire,random_forest,group_e_pm25_met_fire,7,27.7487,"{""n_estimators"": 250, ""max_depth"": 10, ""min_samples_split"": 8, ""min_samples_leaf"": 8, ""max_features"": 0.75}",COMPLETE
random_forest__group_e_pm25_met_fire,random_forest,group_e_pm25_met_fire,8,27.667,"{""n_estimators"": 200, ""max_depth"": 5, ""min_samples_split"": 2, ""min_samples_leaf"": 4, ""max_features"": 0.75}",COMPLETE
random_forest__group_e_pm25_met_fire,random_forest,group_e_pm25_met_fire,9,27.7308,"{""n_estimators"": 350, ""max_depth"": 5, ""min_samples_split"": 6, ""min_samples_leaf"": 2, ""max_features"": 0.75}",COMPLETE
random_forest__group_e_pm25_met_fire,random_forest,group_e_pm25_met_fire,10,27.638,"{""n_estimators"": 450, ""max_depth"": 8, ""min_samples_split"": 10, ""min_samples_leaf"": 8, ""max_features"": 0.5}",COMPLETE
random_forest__group_e_pm25_met_fire,random_forest,group_e_pm25_met_fire,11,27.4181,"{""n_estimators"": 400, ""max_depth"": 4, ""min_samples_split"": 4, ""min_samples_leaf"": 4, ""max_features"": 0.5}",COMPLETE
random_forest__group_e_pm25_met_fire,random_forest,group_e_pm25_met_fire,12,27.4593,"{""n_estimators"": 450, ""max_depth"": 4, ""min_samples_split"": 6, ""min_samples_leaf"": 3, ""max_features"": 0.5}",COMPLETE
random_forest__group_e_pm25_met_fire,random_forest,group_e_pm25_met_fire,13,27.4593,"{""n_estimators"": 450, ""max_depth"": 4, ""min_samples_split"": 4, ""min_samples_leaf"": 3, ""max_features"": 0.5}",COMPLETE
random_forest__group_e_pm25_met_fire,random_forest,group_e_pm25_met_fire,14,27.4403,"{""n_estimators"": 350, ""max_depth"": 4, ""min_samples_split"": 6, ""min_samples_leaf"": 4, ""max_features"": 0.5}",COMPLETE
random_forest__group_e_pm25_met_fire,random_forest,group_e_pm25_met_fire,15,27.6466,"{""n_estimators"": 350, ""max_depth"": 6, ""min_samples_split"": 3, ""min_samples_leaf"": 4, ""max_features"": 0.5}",COMPLETE
random_forest__group_e_pm25_met_fire,random_forest,group_e_pm25_met_fire,16,27.4181,"{""n_estimators"": 400, ""max_depth"": 4, ""min_samples_split"": 6, ""min_samples_leaf"": 4, ""max_features"": 0.5}",COMPLETE
random_forest__group_e_pm25_met_fire,random_forest,group_e_pm25_met_fire,17,27.5406,"{""n_estimators"": 400, ""max_depth"": 5, ""min_samples_split"": 10, ""min_samples_leaf"": 5, ""max_features"": 0.5}",COMPLETE
random_forest__group_e_pm25_met_fire,random_forest,group_e_pm25_met_fire,18,27.6317,"{""n_estimators"": 600, ""max_depth"": 7, ""min_samples_split"": 5, ""min_samples_leaf"": 7, ""max_features"": 0.5}",COMPLETE
random_forest__group_e_pm25_met_fire,random_forest,group_e_pm25_met_fire,19,27.432,"{""n_estimators"": 500, ""max_depth"": 4, ""min_samples_split"": 3, ""min_samples_leaf"": 4, ""max_features"": 0.5}",COMPLETE
random_forest__group_e_pm25_met_fire,random_forest,group_e_pm25_met_fire,20,27.5596,"{""n_estimators"": 400, ""max_depth"": 5, ""min_samples_split"": 5, ""min_samples_leaf"": 3, ""max_features"": 0.5}",COMPLETE
random_forest__group_e_pm25_met_fire,random_forest,group_e_pm25_met_fire,21,27.432,"{""n_estimators"": 500, ""max_depth"": 4, ""min_samples_split"": 3, ""min_samples_leaf"": 4, ""max_features"": 0.5}",COMPLETE
random_forest__group_e_pm25_met_fire,random_forest,group_e_pm25_met_fire,22,27.462,"{""n_estimators"": 500, ""max_depth"": 4, ""min_samples_split"": 3, ""min_samples_leaf"": 5, ""max_features"": 0.5}",COMPLETE
random_forest__group_e_pm25_met_fire,random_forest,group_e_pm25_met_fire,23,27.506,"{""n_estimators"": 400, ""max_depth"": 5, ""min_samples_split"": 4, ""min_samples_leaf"": 4, ""max_features"": 0.5}",COMPLETE
random_forest__group_e_pm25_met_fire,random_forest,group_e_pm25_met_fire,24,27.4233,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_split"": 2, ""min_samples_leaf"": 3, ""max_features"": 0.5}",COMPLETE
random_forest__group_e_pm25_met_fire,random_forest,group_e_pm25_met_fire,25,27.7154,"{""n_estimators"": 300, ""max_depth"": 6, ""min_samples_split"": 2, ""min_samples_leaf"": 2, ""max_features"": 0.5}",COMPLETE
random_forest__group_e_pm25_met_fire,random_forest,group_e_pm25_met_fire,26,27.6398,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_split"": 5, ""min_samples_leaf"": 3, ""max_features"": ""sqrt""}",COMPLETE
random_forest__group_e_pm25_met_fire,random_forest,group_e_pm25_met_fire,27,27.5947,"{""n_estimators"": 300, ""max_depth"": 5, ""min_samples_split"": 7, ""min_samples_leaf"": 3, ""max_features"": 0.5}",COMPLETE
random_forest__group_e_pm25_met_fire,random_forest,group_e_pm25_met_fire,28,27.4737,"{""n_estimators"": 400, ""max_depth"": 4, ""min_samples_split"": 2, ""min_samples_leaf"": 2, ""max_features"": 0.5}",COMPLETE
random_forest__group_e_pm25_met_fire,random_forest,group_e_pm25_met_fire,29,27.6767,"{""n_estimators"": 350, ""max_depth"": 5, ""min_samples_split"": 7, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",COMPLETE
random_forest__group_e_pm25_met_fire,random_forest,group_e_pm25_met_fire,30,27.5972,"{""n_estimators"": 300, ""max_depth"": 7, ""min_samples_split"": 9, ""min_samples_leaf"": 4, ""max_features"": 0.5}",COMPLETE
random_forest__group_e_pm25_met_fire,random_forest,group_e_pm25_met_fire,31,27.432,"{""n_estimators"": 500, ""max_depth"": 4, ""min_samples_split"": 3, ""min_samples_leaf"": 4, ""max_features"": 0.5}",COMPLETE
random_forest__group_e_pm25_met_fire,random_forest,group_e_pm25_met_fire,32,27.4351,"{""n_estimators"": 550, ""max_depth"": 4, ""min_samples_split"": 3, ""min_samples_leaf"": 3, ""max_features"": 0.5}",COMPLETE
random_forest__group_e_pm25_met_fire,random_forest,group_e_pm25_met_fire,33,27.4201,"{""n_estimators"": 600, ""max_depth"": 4, ""min_samples_split"": 4, ""min_samples_leaf"": 4, ""max_features"": 0.5}",COMPLETE
