date,year,eval_fold,scenario_name,pollution_regime,season,ood_score,ood_percentile,ood_status,cf_mean_delta,cf_delta_std,cf_interval_width_90,directional_stability
2022-11-17,2022,1,meteorology_normal,Extreme,Post-Monsoon,1.0244212306007257,51.07453414643192,IN_DISTRIBUTION,-0.4884246120145112,0.8088098849856377,1.5704387343737138,0.8
2022-11-18,2022,1,meteorology_normal,Extreme,Post-Monsoon,1.0501971131706136,52.208672979507,IN_DISTRIBUTION,-1.003942263412271,1.8306700025043505,5.264990434719681,0.7
2022-11-19,2022,1,meteorology_normal,Extreme,Post-Monsoon,1.0556239393296436,52.44745333050432,IN_DISTRIBUTION,-1.11247878659287,3.046312589910331,11.5517737771148,0.8333333333333334
2022-11-20,2022,1,meteorology_normal,Extreme,Post-Monsoon,1.0649538088395936,52.85796758894212,IN_DISTRIBUTION,-1.2990761767918722,1.370270749863323,4.258157264441872,0.9
2022-11-21,2022,1,meteorology_normal,Extreme,Post-Monsoon,1.0407930168295885,51.79489274050189,IN_DISTRIBUTION,-0.8158603365917695,2.0459862873043946,6.388364279813091,0.6666666666666666
2022-11-22,2022,1,meteorology_normal,High,Post-Monsoon,1.0350779673368198,51.54343056282007,IN_DISTRIBUTION,-0.7015593467363942,1.0317358573835167,2.734694575741683,0.8
2022-11-23,2022,1,meteorology_normal,Extreme,Post-Monsoon,1.041805570997976,51.83944512391095,IN_DISTRIBUTION,-0.8361114199595231,2.783776772547808,8.406275492137503,0.4666666666666667
2022-11-24,2022,1,meteorology_normal,Extreme,Post-Monsoon,1.0426962925019168,51.878636870084335,IN_DISTRIBUTION,-0.853925850038335,2.932205253455685,7.6668610110201385,0.5333333333333333
2022-11-25,2022,1,meteorology_normal,Extreme,Post-Monsoon,1.060075770198543,52.643333888735896,IN_DISTRIBUTION,-1.201515403970861,1.7583195653652306,3.55709191015311,0.7666666666666667
2022-11-26,2022,1,meteorology_normal,Extreme,Post-Monsoon,1.029530046881356,51.299322062779666,IN_DISTRIBUTION,-0.5906009376271205,2.4019521734005926,6.956872866898019,0.4
2022-11-27,2022,1,meteorology_normal,Extreme,Post-Monsoon,1.0393962062640483,51.73343307561812,IN_DISTRIBUTION,-0.7879241252809663,2.7183462908495604,6.709889908614309,0.5333333333333333
2022-11-28,2022,1,meteorology_normal,High,Post-Monsoon,1.0556848728385733,52.45013440489723,IN_DISTRIBUTION,-1.1136974567714655,1.3016045678451986,3.530812513015756,0.8
2022-11-29,2022,1,meteorology_normal,High,Post-Monsoon,1.0059952925524578,50.263792872308144,IN_DISTRIBUTION,-0.11990585104915776,0.9745818037227586,2.1305568032646476,0.4666666666666667
2022-11-30,2022,1,meteorology_normal,Extreme,Post-Monsoon,1.07301163264327,53.212511836303875,IN_DISTRIBUTION,-1.4602326528653975,2.197537357392729,3.725168461895381,0.8333333333333334
2022-12-01,2022,1,meteorology_normal,Extreme,Winter,1.0898884990664313,53.95509395892297,IN_DISTRIBUTION,1.797769981328624,2.0272909164649304,6.628310014591435,0.8666666666666667
2022-12-02,2022,1,meteorology_normal,High,Winter,1.0055572993403943,50.24452117097735,IN_DISTRIBUTION,0.11114598680788769,1.1301581115895596,3.0224493310743297,0.6
2022-12-03,2022,1,meteorology_normal,Extreme,Winter,1.0564793183647665,52.485090008049724,IN_DISTRIBUTION,1.1295863672953297,2.795154795186239,5.91516021648094,0.7
2022-12-04,2022,1,meteorology_normal,Extreme,Winter,1.1106250547020706,54.867502406891106,IN_DISTRIBUTION,2.2125010940414125,1.8196193338133615,5.349763848665142,0.9
2022-12-05,2022,1,meteorology_normal,High,Winter,1.0100450133785965,50.44198058865825,IN_DISTRIBUTION,-0.20090026757193016,1.2432875590421968,3.44017885391831,0.6
2022-12-06,2022,1,meteorology_normal,Extreme,Winter,1.0096337386826584,50.42388450203697,IN_DISTRIBUTION,-0.19267477365316854,1.284491528716442,4.194978416786723,0.43333333333333335
2022-12-07,2022,1,meteorology_normal,Extreme,Winter,1.1140288139979586,55.01726781591018,IN_DISTRIBUTION,2.280576279959172,1.8109997153037842,6.113138464192118,0.9
2022-12-08,2022,1,meteorology_normal,High,Winter,1.0336466476974582,51.48045249868816,IN_DISTRIBUTION,-0.672932953949164,1.3366441316409698,4.169181319754275,0.7666666666666667
2022-12-09,2022,1,meteorology_normal,High,Winter,1.0397462176214676,51.74883357534458,IN_DISTRIBUTION,0.7949243524293536,1.6803395229542921,5.593186142948193,0.7333333333333333
2022-12-10,2022,1,meteorology_normal,High,Winter,1.0208512972520813,50.917457079091584,IN_DISTRIBUTION,-0.41702594504162865,1.2600189702029378,3.7187512955300397,0.6666666666666666
2022-12-11,2022,1,meteorology_normal,High,Winter,1.0384259056672283,51.690739849358046,IN_DISTRIBUTION,-0.7685181133445648,1.1368635936503986,3.2348412154965165,0.8333333333333334
2022-12-12,2022,1,meteorology_normal,Extreme,Winter,1.1027201902578865,54.519688371347,IN_DISTRIBUTION,2.0544038051577274,1.7313415897265505,5.416864838377332,0.8666666666666667
2022-12-13,2022,1,meteorology_normal,High,Winter,1.0299665896434917,51.31852994431364,IN_DISTRIBUTION,-0.5993317928698351,0.9559005802140648,3.207352847212502,0.7333333333333333
2022-12-14,2022,1,meteorology_normal,Extreme,Winter,1.0542837344260763,52.38848431474736,IN_DISTRIBUTION,1.0856746885215274,1.5502597714889346,3.9401221878273103,0.8333333333333334
2022-12-15,2022,1,meteorology_normal,High,Winter,1.0152757754154957,50.67213411828181,IN_DISTRIBUTION,-0.3055155083099142,1.4460204225510371,3.9927145275172125,0.6333333333333333
2022-12-16,2022,1,meteorology_normal,Extreme,Winter,1.046447223585511,52.04367783776248,IN_DISTRIBUTION,0.9289444717102185,1.8473659968021248,5.0123552446273205,0.8
2022-12-17,2022,1,meteorology_normal,High,Winter,1.010970089673471,50.48268394563273,IN_DISTRIBUTION,-0.2194017934694216,1.1576258716926298,3.1493003922289313,0.43333333333333335
2022-12-18,2022,1,meteorology_normal,Extreme,Winter,1.0012856545893356,50.056568801930766,IN_DISTRIBUTION,-0.0257130917867111,1.9977210325836772,4.480658383321178,1.0
2022-12-19,2022,1,meteorology_normal,High,Winter,1.0343256906187532,51.51033038722514,IN_DISTRIBUTION,-0.6865138123750635,1.043746637934518,3.262571024261735,0.8
2022-12-20,2022,1,meteorology_normal,High,Winter,1.0244720325319288,51.07676943140486,IN_DISTRIBUTION,-0.4894406506385735,1.449961902770064,5.0061770517773985,0.6333333333333333
2022-12-21,2022,1,meteorology_normal,High,Winter,1.0919040438967431,54.043777931456695,IN_DISTRIBUTION,-1.8380808779348616,1.8840528164108459,5.448559585660363,0.8666666666666667
2022-12-22,2022,1,meteorology_normal,Extreme,Winter,1.0738633423201824,53.249987062088024,IN_DISTRIBUTION,-1.4772668464036467,2.589737325156167,6.042423262949449,0.7333333333333333
2022-12-23,2022,1,meteorology_normal,High,Winter,1.1378486544214386,56.065340794543296,IN_DISTRIBUTION,-2.756973088428771,3.0705330437455265,9.467848039791608,0.8666666666666667
2022-12-24,2022,1,meteorology_normal,High,Winter,1.2148718467213528,59.45436125573952,IN_DISTRIBUTION,-4.297436934427055,3.3192485378419985,9.320908576209508,0.9333333333333333
2022-12-25,2022,1,meteorology_normal,Extreme,Winter,1.0832062459140708,53.66107482021911,IN_DISTRIBUTION,-1.6641249182814135,2.9956074632210834,7.32843795070532,0.8333333333333334
2022-12-26,2022,1,meteorology_normal,Extreme,Winter,1.1210304055752005,55.32533784530882,IN_DISTRIBUTION,2.420608111504011,2.8780212281032087,9.339093346308406,0.8
2022-12-27,2022,1,meteorology_normal,High,Winter,1.1833072250221688,58.06551790097542,IN_DISTRIBUTION,-3.6661445004433753,3.6401590253934373,10.993515259353181,0.8666666666666667
2022-12-28,2022,1,meteorology_normal,High,Winter,1.3087236496170587,63.58384058315058,IN_DISTRIBUTION,-6.174472992341174,5.7296921514170895,17.89400238196754,0.9333333333333333
2022-12-29,2022,1,meteorology_normal,Extreme,Winter,1.1399261524987685,56.15675070994581,IN_DISTRIBUTION,2.79852304997537,2.261334447653095,6.471617558498598,0.9333333333333333
2022-12-30,2022,1,meteorology_normal,Extreme,Winter,1.0676084640241401,52.97477241706216,IN_DISTRIBUTION,-1.3521692804828016,2.799026626945189,6.759307098225542,0.6666666666666666
2022-12-31,2022,1,meteorology_normal,High,Winter,1.0632085537239009,52.78117636385164,IN_DISTRIBUTION,-1.264171074478018,1.2660385940678611,3.9121204904187343,0.8333333333333334
2022-01-01,2022,1,combined_biomass_wind,Extreme,Winter,1.0035428705295009,50.15588630329803,IN_DISTRIBUTION,-0.07085741059001596,6.253671990483209,17.92126282099773,1.0
2022-01-02,2022,1,combined_biomass_wind,Extreme,Winter,1.1532746575163764,56.74408493072056,IN_DISTRIBUTION,3.0654931503275282,6.352121063345346,18.14687694686957,0.5666666666666667
2022-01-03,2022,1,combined_biomass_wind,Extreme,Winter,1.4564463499540599,70.08363939797863,IN_DISTRIBUTION,-9.128926999081198,5.746310197408209,17.102049347379047,0.9666666666666667
2022-01-04,2022,1,combined_biomass_wind,Extreme,Winter,1.251030102919252,61.04532452844709,IN_DISTRIBUTION,-5.020602058385041,5.109122379380139,16.692654183630935,0.8666666666666667
2022-01-05,2022,1,combined_biomass_wind,High,Winter,1.031777189006669,51.398196316293436,IN_DISTRIBUTION,-0.6355437801333788,3.8341502683855757,11.224124000192784,0.6333333333333333
2022-01-06,2022,1,combined_biomass_wind,Extreme,Winter,1.028674002670365,51.26165611749606,IN_DISTRIBUTION,0.5734800534073002,4.301841326136355,13.387292019053508,0.43333333333333335
2022-01-07,2022,1,combined_biomass_wind,Extreme,Winter,1.146023132900749,56.425017847632965,IN_DISTRIBUTION,-2.9204626580149826,2.2076163796125137,6.75632236062188,0.9
2022-01-08,2022,1,combined_biomass_wind,Extreme,Winter,1.0097897775539608,50.43075021237428,IN_DISTRIBUTION,0.1957955510792156,4.16016480231353,13.552287366545745,0.4666666666666667
2022-01-09,2022,1,combined_biomass_wind,Extreme,Winter,1.2044952903883144,58.99779277708583,IN_DISTRIBUTION,-4.089905807766286,4.20459807787447,10.196820646186403,0.7666666666666667
2022-01-10,2022,1,combined_biomass_wind,Extreme,Winter,1.0898681313684024,53.95419778020971,IN_DISTRIBUTION,-1.797362627368051,3.9784324286656925,11.357071387314893,0.7
2022-01-11,2022,1,combined_biomass_wind,Extreme,Winter,1.0918687406635337,54.042224589195484,IN_DISTRIBUTION,-1.8373748132706738,4.622555031501129,14.611220523807543,0.6
2022-01-12,2022,1,combined_biomass_wind,High,Winter,1.2966115606451238,63.050908668385446,IN_DISTRIBUTION,-5.932231212902477,5.969010962225908,13.435189421415854,0.9
2022-01-13,2022,1,combined_biomass_wind,Extreme,Winter,1.348764219468934,65.3456256566331,IN_DISTRIBUTION,-6.975284389378681,5.027987092306604,16.49066098534451,0.9333333333333333
2022-01-14,2022,1,combined_biomass_wind,High,Winter,1.039147120314643,51.722473293844295,IN_DISTRIBUTION,-0.7829424062928609,3.9967069276986105,12.637113230664763,0.6333333333333333
2022-01-15,2022,1,combined_biomass_wind,Extreme,Winter,1.3207217369129032,64.11175642416774,IN_DISTRIBUTION,-6.4144347382580635,5.03377818727073,14.877435244144465,0.9333333333333333
2022-01-16,2022,1,combined_biomass_wind,Extreme,Winter,1.3463180986490242,65.23799634055706,IN_DISTRIBUTION,-6.926361972980484,5.5442901780982154,16.762980216968792,0.9
2022-01-17,2022,1,combined_biomass_wind,High,Winter,2.2244999860771455,99.0,MODERATE_OOD,-24.48999972154291,9.694955519300445,30.348608107650012,1.0
2022-01-18,2022,1,combined_biomass_wind,Extreme,Winter,1.1474805103922951,56.48914245726098,IN_DISTRIBUTION,2.9496102078459017,4.757810570191456,13.349203466535135,0.7
2022-01-19,2022,1,combined_biomass_wind,Extreme,Winter,1.071964441633123,53.166435431857415,IN_DISTRIBUTION,-1.4392888326624624,5.50924559396746,16.089291181176534,0.6
2022-01-20,2022,1,combined_biomass_wind,High,Winter,1.0290833843941118,51.27966891334092,IN_DISTRIBUTION,-0.5816676878822363,4.215520323385029,11.254689526485446,0.6
2022-01-21,2022,1,combined_biomass_wind,Extreme,Winter,1.0213493738185246,50.939372448015085,IN_DISTRIBUTION,0.4269874763704934,5.147900352824171,16.102418929343116,0.6
2022-01-22,2022,1,combined_biomass_wind,High,Winter,1.1831468189279573,58.05846003283012,IN_DISTRIBUTION,3.6629363785591447,3.8445425926994097,12.580400520425176,0.8333333333333334
2022-01-23,2022,1,combined_biomass_wind,Extreme,Winter,1.181315735768476,57.97789237381294,IN_DISTRIBUTION,-3.626314715369519,3.1954342202414416,9.21941008705396,0.9333333333333333
2022-01-24,2022,1,combined_biomass_wind,Extreme,Winter,1.0970789767133327,54.27147497538663,IN_DISTRIBUTION,-1.9415795342666513,4.745581589730374,15.518176442781668,0.6333333333333333
2022-01-25,2022,1,combined_biomass_wind,Extreme,Winter,1.1027727707729609,54.522001914010275,IN_DISTRIBUTION,-2.0554554154592153,4.163346682271107,12.706529401235086,0.7
2022-01-26,2022,1,combined_biomass_wind,Extreme,Winter,1.0002648105110252,50.01165166248511,IN_DISTRIBUTION,-0.005296210220503402,2.8888623608677797,8.587210096587825,1.0
2022-01-27,2022,1,combined_biomass_wind,Extreme,Winter,1.1137276810026722,55.00401796411757,IN_DISTRIBUTION,-2.274553620053443,5.289676022373918,15.754285269245324,0.7333333333333333
2022-01-28,2022,1,combined_biomass_wind,Extreme,Winter,1.4626315468091846,70.35578805960412,IN_DISTRIBUTION,-9.252630936183694,5.150467349440238,14.93203491433397,0.9666666666666667
2022-01-29,2022,1,combined_biomass_wind,Extreme,Winter,1.171163205048365,57.53118102212805,IN_DISTRIBUTION,-3.423264100967296,3.4564225050912754,9.743718995121117,0.8666666666666667
2022-01-30,2022,1,combined_biomass_wind,Extreme,Winter,1.0189539869888649,50.833975427510055,IN_DISTRIBUTION,-0.37907973977729814,2.9426117604995445,9.135018086677288,0.5666666666666667
2022-01-31,2022,1,combined_biomass_wind,Extreme,Winter,1.1911879276155608,58.41226881508468,IN_DISTRIBUTION,-3.823758552311218,2.5023985047707353,7.574119774353379,0.9333333333333333
2022-02-01,2022,1,combined_biomass_wind,High,Winter,1.019170720348083,50.843511695315655,IN_DISTRIBUTION,-0.3834144069616618,3.39229465864805,10.958831454134687,0.5333333333333333
2022-02-02,2022,1,combined_biomass_wind,High,Winter,1.0978703895164779,54.30629713872503,IN_DISTRIBUTION,-1.9574077903295592,2.543690872372675,6.2674877773101185,0.8333333333333334
2022-02-03,2022,1,combined_biomass_wind,High,Winter,1.183787637362453,58.086656043947926,IN_DISTRIBUTION,-3.6757527472490588,2.854881661885287,9.416947677196337,0.9666666666666667
2022-02-04,2022,1,combined_biomass_wind,High,Winter,1.0970572821854065,54.27052041615789,IN_DISTRIBUTION,-1.9411456437081323,5.045793361670138,15.500220268415255,0.6
2022-02-05,2022,1,combined_biomass_wind,Moderate,Winter,2.003418623733724,94.15041944428387,MODERATE_OOD,-20.068372474674483,10.170000299546244,31.28402369043738,1.0
2022-02-06,2022,1,combined_biomass_wind,Moderate,Winter,2.1287357045850595,99.0,MODERATE_OOD,-22.57471409170119,12.506324228264143,38.54571912486514,1.0
2022-02-07,2022,1,combined_biomass_wind,High,Winter,1.4577651638827422,70.14166721084067,IN_DISTRIBUTION,-9.155303277654847,4.728980151344091,16.474011091097275,0.9666666666666667
2022-02-08,2022,1,combined_biomass_wind,High,Winter,1.8400545676891082,86.96240097832077,IN_DISTRIBUTION,-16.801091353782166,7.5666022430035875,24.319171196964525,1.0
2022-02-09,2022,1,combined_biomass_wind,High,Winter,1.406524035011529,67.88705754050727,IN_DISTRIBUTION,-8.130480700230576,5.137032313402729,14.250065074571351,0.9666666666666667
2022-02-10,2022,1,combined_biomass_wind,High,Winter,1.938558573199739,91.29657722078852,IN_DISTRIBUTION,-18.77117146399478,7.463512557178139,22.533108345977553,1.0
2022-02-11,2022,1,combined_biomass_wind,High,Winter,2.039944260215387,95.75754744947704,MODERATE_OOD,-20.798885204307748,10.107447102261427,33.36997214122083,1.0
2022-02-12,2022,1,combined_biomass_wind,High,Winter,1.3102441700709913,63.65074348312362,IN_DISTRIBUTION,-6.204883401419826,5.6083504953396845,16.99747043800513,0.9
2022-02-13,2022,1,combined_biomass_wind,High,Winter,1.4895832354553522,71.5416623600355,IN_DISTRIBUTION,-9.791664709107044,6.172178890825453,19.856778137925165,1.0
2022-02-14,2022,1,combined_biomass_wind,High,Winter,1.4472599813376494,69.67943917885658,IN_DISTRIBUTION,-8.94519962675299,5.059984172262221,14.13211559352737,1.0
2022-02-15,2022,1,combined_biomass_wind,High,Winter,1.3883080942232229,67.0855561458218,IN_DISTRIBUTION,-7.766161884464455,4.926080900982977,12.242460160799551,0.9666666666666667
2022-02-16,2022,1,combined_biomass_wind,High,Winter,1.9506632742505317,91.82918406702339,IN_DISTRIBUTION,-19.01326548501063,8.055808594824379,25.597283804513292,1.0
2022-02-17,2022,1,combined_biomass_wind,High,Winter,1.8665337829332562,88.12748644906327,IN_DISTRIBUTION,-17.330675658665125,8.974188708292482,24.856623533050815,1.0
2022-02-18,2022,1,combined_biomass_wind,High,Winter,1.843511503301559,87.11450614526859,IN_DISTRIBUTION,-16.87023006603118,7.745919162312665,19.322799878954548,1.0
2022-02-19,2022,1,combined_biomass_wind,High,Winter,1.8416255252091895,87.03152310920434,IN_DISTRIBUTION,-16.83251050418379,8.903919933763435,29.533284621960824,1.0
2022-02-20,2022,1,combined_biomass_wind,High,Winter,1.6908539619885716,80.39757432749715,IN_DISTRIBUTION,-13.81707923977143,8.536729868702105,25.03946402386171,0.9666666666666667
2022-02-21,2022,1,combined_biomass_wind,High,Winter,1.4132221397601177,68.18177414944518,IN_DISTRIBUTION,-8.264442795202353,5.276401160891596,16.17806701296268,0.9666666666666667
2022-02-22,2022,1,combined_biomass_wind,High,Winter,1.7111217510376073,81.28935704565473,IN_DISTRIBUTION,-14.222435020752147,6.366376306930673,14.648335762283466,0.9666666666666667
2022-02-23,2022,1,combined_biomass_wind,High,Winter,1.7926202014106405,84.87528886206819,IN_DISTRIBUTION,-15.852404028212812,6.880671172903685,16.69980317378274,1.0
2022-02-24,2022,1,combined_biomass_wind,High,Winter,1.5702665307718158,75.0917273539599,IN_DISTRIBUTION,-11.405330615436315,6.76154182208204,17.831368951178614,1.0
2022-02-25,2022,1,combined_biomass_wind,High,Winter,1.2632724385602836,61.58398729665248,IN_DISTRIBUTION,-5.265448771205673,3.0457293815923316,8.986293614643115,1.0
2022-02-26,2022,1,combined_biomass_wind,High,Winter,1.4314540040941701,68.98397618014349,IN_DISTRIBUTION,-8.629080081883403,4.277416856422754,13.456922155334063,1.0
2022-02-27,2022,1,combined_biomass_wind,High,Winter,1.024890976363509,51.095202959994396,IN_DISTRIBUTION,-0.49781952727017825,2.7592358298723125,7.534535282449156,0.5666666666666667
2022-02-28,2022,1,combined_biomass_wind,High,Winter,1.3808337327663507,66.75668424171943,IN_DISTRIBUTION,-7.616674655327015,7.31549445798459,22.47596558842101,0.8666666666666667
2022-03-01,2022,1,combined_biomass_wind,Moderate,Summer,1.7792790470689823,84.28827807103522,IN_DISTRIBUTION,-15.585580941379646,8.1533311415521,23.683188868170394,1.0
2022-03-02,2022,1,combined_biomass_wind,Moderate,Summer,1.868237875111179,88.20246650489187,IN_DISTRIBUTION,-17.36475750222358,7.46453949207468,21.31902727830722,0.9666666666666667
2022-03-03,2022,1,combined_biomass_wind,High,Summer,1.8166062107354186,85.93067327235842,IN_DISTRIBUTION,-16.332124214708372,6.636649629431803,20.084003296167204,1.0
2022-03-04,2022,1,combined_biomass_wind,Moderate,Summer,1.6651984657717291,79.26873249395608,IN_DISTRIBUTION,-13.303969315434582,5.246993155303972,15.346806479475454,1.0
2022-03-05,2022,1,combined_biomass_wind,Moderate,Summer,1.7855548931796754,84.56441529990572,IN_DISTRIBUTION,-15.711097863593507,5.848194076364901,17.00795355344801,1.0
2022-03-06,2022,1,combined_biomass_wind,Moderate,Summer,1.5751326293666867,75.30583569213422,IN_DISTRIBUTION,-11.502652587333735,5.220912927304148,14.913398844024584,1.0
