isolation_pass,max_untargeted_diff,bounds_pass,out_of_bounds_count,overall_plausibility_pass,date,scenario
True,0.0,True,0,True,2022-06-29,biomass_high
True,0.0,True,0,True,2022-06-30,biomass_high
True,0.0,True,0,True,2022-07-01,biomass_high
True,0.0,True,0,True,2022-07-02,biomass_high
True,0.0,True,0,True,2022-07-03,biomass_high
True,0.0,True,0,True,2022-07-04,biomass_high
True,0.0,True,0,True,2022-07-05,biomass_high
True,0.0,True,0,True,2022-07-06,biomass_high
True,0.0,True,0,True,2022-07-07,biomass_high
True,0.0,True,0,True,2022-07-08,biomass_high
True,0.0,True,0,True,2022-07-09,biomass_high
True,0.0,True,0,True,2022-07-10,biomass_high
True,0.0,True,0,True,2022-07-11,biomass_high
True,0.0,True,0,True,2022-07-12,biomass_high
True,0.0,True,0,True,2022-07-13,biomass_high
True,0.0,True,0,True,2022-07-14,biomass_high
True,0.0,True,0,True,2022-07-15,biomass_high
True,0.0,True,0,True,2022-07-16,biomass_high
True,0.0,True,0,True,2022-07-17,biomass_high
True,0.0,True,0,True,2022-07-18,biomass_high
True,0.0,True,0,True,2022-07-19,biomass_high
True,0.0,True,0,True,2022-07-20,biomass_high
True,0.0,True,0,True,2022-07-21,biomass_high
True,0.0,True,0,True,2022-07-22,biomass_high
True,0.0,True,0,True,2022-07-23,biomass_high
True,0.0,True,0,True,2022-07-24,biomass_high
True,0.0,True,0,True,2022-07-25,biomass_high
True,0.0,True,0,True,2022-07-26,biomass_high
True,0.0,True,0,True,2022-07-27,biomass_high
True,0.0,True,0,True,2022-07-28,biomass_high
True,0.0,True,0,True,2022-07-29,biomass_high
True,0.0,True,0,True,2022-07-30,biomass_high
True,0.0,True,0,True,2022-07-31,biomass_high
True,0.0,True,0,True,2022-08-01,biomass_high
True,0.0,True,0,True,2022-08-02,biomass_high
True,0.0,True,0,True,2022-08-03,biomass_high
True,0.0,True,0,True,2022-08-04,biomass_high
True,0.0,True,0,True,2022-08-05,biomass_high
True,0.0,True,0,True,2022-08-06,biomass_high
True,0.0,True,0,True,2022-08-07,biomass_high
True,0.0,True,0,True,2022-08-08,biomass_high
True,0.0,True,0,True,2022-08-09,biomass_high
True,0.0,True,0,True,2022-08-10,biomass_high
True,0.0,True,0,True,2022-08-11,biomass_high
True,0.0,True,0,True,2022-08-12,biomass_high
True,0.0,True,0,True,2022-08-13,biomass_high
True,0.0,True,0,True,2022-08-14,biomass_high
True,0.0,True,0,True,2022-08-15,biomass_high
True,0.0,True,0,True,2022-08-16,biomass_high
True,0.0,True,0,True,2022-08-17,biomass_high
True,0.0,True,0,True,2022-08-18,biomass_high
True,0.0,True,0,True,2022-08-19,biomass_high
True,0.0,True,0,True,2022-08-20,biomass_high
True,0.0,True,0,True,2022-08-21,biomass_high
True,0.0,True,0,True,2022-08-22,biomass_high
True,0.0,True,0,True,2022-08-23,biomass_high
True,0.0,True,0,True,2022-08-24,biomass_high
True,0.0,True,0,True,2022-08-25,biomass_high
True,0.0,True,0,True,2022-08-26,biomass_high
True,0.0,True,0,True,2022-08-27,biomass_high
True,0.0,True,0,True,2022-08-28,biomass_high
True,0.0,True,0,True,2022-08-29,biomass_high
True,0.0,True,0,True,2022-08-30,biomass_high
True,0.0,True,0,True,2022-08-31,biomass_high
True,0.0,True,0,True,2022-09-01,biomass_high
True,0.0,True,0,True,2022-09-02,biomass_high
True,0.0,True,0,True,2022-09-03,biomass_high
True,0.0,True,0,True,2022-09-04,biomass_high
True,0.0,True,0,True,2022-09-05,biomass_high
True,0.0,True,0,True,2022-09-06,biomass_high
True,0.0,True,0,True,2022-09-07,biomass_high
True,0.0,True,0,True,2022-09-08,biomass_high
True,0.0,True,0,True,2022-09-09,biomass_high
True,0.0,True,0,True,2022-09-10,biomass_high
True,0.0,True,0,True,2022-09-11,biomass_high
True,0.0,True,0,True,2022-09-12,biomass_high
True,0.0,True,0,True,2022-09-13,biomass_high
True,0.0,True,0,True,2022-09-14,biomass_high
True,0.0,True,0,True,2022-09-15,biomass_high
True,0.0,True,0,True,2022-09-16,biomass_high
True,0.0,True,0,True,2022-09-17,biomass_high
True,0.0,True,0,True,2022-09-18,biomass_high
True,0.0,True,0,True,2022-09-19,biomass_high
True,0.0,True,0,True,2022-09-20,biomass_high
True,0.0,True,0,True,2022-09-21,biomass_high
True,0.0,True,0,True,2022-09-22,biomass_high
True,0.0,True,0,True,2022-09-23,biomass_high
True,0.0,True,0,True,2022-09-24,biomass_high
True,0.0,True,0,True,2022-09-25,biomass_high
True,0.0,True,0,True,2022-09-26,biomass_high
True,0.0,True,0,True,2022-09-27,biomass_high
True,0.0,True,0,True,2022-09-28,biomass_high
True,0.0,True,0,True,2022-09-29,biomass_high
True,0.0,True,0,True,2022-09-30,biomass_high
True,0.0,True,0,True,2022-10-01,biomass_high
True,0.0,True,0,True,2022-10-02,biomass_high
True,0.0,True,0,True,2022-10-03,biomass_high
True,0.0,True,0,True,2022-10-04,biomass_high
True,0.0,True,0,True,2022-10-05,biomass_high
True,0.0,True,0,True,2022-10-06,biomass_high
True,0.0,True,0,True,2022-10-07,biomass_high
True,0.0,True,0,True,2022-10-08,biomass_high
True,0.0,True,0,True,2022-10-09,biomass_high
True,0.0,True,0,True,2022-10-10,biomass_high
True,0.0,True,0,True,2022-10-11,biomass_high
True,0.0,True,0,True,2022-10-12,biomass_high
True,0.0,True,0,True,2022-10-13,biomass_high
True,0.0,True,0,True,2022-10-14,biomass_high
True,0.0,True,0,True,2022-10-15,biomass_high
True,0.0,True,0,True,2022-10-16,biomass_high
True,0.0,True,0,True,2022-10-17,biomass_high
True,0.0,True,0,True,2022-10-18,biomass_high
True,0.0,True,0,True,2022-10-19,biomass_high
True,0.0,True,0,True,2022-10-20,biomass_high
True,0.0,True,0,True,2022-10-21,biomass_high
True,0.0,True,0,True,2022-10-22,biomass_high
True,0.0,True,0,True,2022-10-23,biomass_high
True,0.0,True,0,True,2022-10-24,biomass_high
True,0.0,True,0,True,2022-10-25,biomass_high
True,0.0,True,0,True,2022-10-26,biomass_high
True,0.0,True,0,True,2022-10-27,biomass_high
True,0.0,True,0,True,2022-10-28,biomass_high
True,0.0,True,0,True,2022-10-29,biomass_high
True,0.0,True,0,True,2022-10-30,biomass_high
True,0.0,True,0,True,2022-10-31,biomass_high
True,0.0,True,0,True,2022-11-01,biomass_high
True,0.0,True,0,True,2022-11-02,biomass_high
True,0.0,True,0,True,2022-11-03,biomass_high
True,0.0,True,0,True,2022-11-04,biomass_high
True,0.0,True,0,True,2022-11-05,biomass_high
True,0.0,True,0,True,2022-11-06,biomass_high
True,0.0,True,0,True,2022-11-07,biomass_high
True,0.0,True,0,True,2022-11-08,biomass_high
True,0.0,True,0,True,2022-11-09,biomass_high
True,0.0,True,0,True,2022-11-10,biomass_high
True,0.0,True,0,True,2022-11-11,biomass_high
True,0.0,True,0,True,2022-11-12,biomass_high
True,0.0,True,0,True,2022-11-13,biomass_high
True,0.0,True,0,True,2022-11-14,biomass_high
True,0.0,True,0,True,2022-11-15,biomass_high
True,0.0,True,0,True,2022-11-16,biomass_high
True,0.0,True,0,True,2022-11-17,biomass_high
True,0.0,True,0,True,2022-11-18,biomass_high
True,0.0,True,0,True,2022-11-19,biomass_high
True,0.0,True,0,True,2022-11-20,biomass_high
True,0.0,True,0,True,2022-11-21,biomass_high
True,0.0,True,0,True,2022-11-22,biomass_high
True,0.0,True,0,True,2022-11-23,biomass_high
True,0.0,True,0,True,2022-11-24,biomass_high
True,0.0,True,0,True,2022-11-25,biomass_high
True,0.0,True,0,True,2022-11-26,biomass_high
True,0.0,True,0,True,2022-11-27,biomass_high
True,0.0,True,0,True,2022-11-28,biomass_high
True,0.0,True,0,True,2022-11-29,biomass_high
True,0.0,True,0,True,2022-11-30,biomass_high
True,0.0,True,0,True,2022-12-01,biomass_high
True,0.0,True,0,True,2022-12-02,biomass_high
True,0.0,True,0,True,2022-12-03,biomass_high
True,0.0,True,0,True,2022-12-04,biomass_high
True,0.0,True,0,True,2022-12-05,biomass_high
True,0.0,True,0,True,2022-12-06,biomass_high
True,0.0,True,0,True,2022-12-07,biomass_high
True,0.0,True,0,True,2022-12-08,biomass_high
True,0.0,True,0,True,2022-12-09,biomass_high
True,0.0,True,0,True,2022-12-10,biomass_high
True,0.0,True,0,True,2022-12-11,biomass_high
True,0.0,True,0,True,2022-12-12,biomass_high
True,0.0,True,0,True,2022-12-13,biomass_high
True,0.0,True,0,True,2022-12-14,biomass_high
True,0.0,True,0,True,2022-12-15,biomass_high
True,0.0,True,0,True,2022-12-16,biomass_high
True,0.0,True,0,True,2022-12-17,biomass_high
True,0.0,True,0,True,2022-12-18,biomass_high
True,0.0,True,0,True,2022-12-19,biomass_high
True,0.0,True,0,True,2022-12-20,biomass_high
True,0.0,True,0,True,2022-12-21,biomass_high
True,0.0,True,0,True,2022-12-22,biomass_high
True,0.0,True,0,True,2022-12-23,biomass_high
True,0.0,True,0,True,2022-12-24,biomass_high
True,0.0,True,0,True,2022-12-25,biomass_high
True,0.0,True,0,True,2022-12-26,biomass_high
True,0.0,True,0,True,2022-12-27,biomass_high
True,0.0,True,0,True,2022-12-28,biomass_high
True,0.0,True,0,True,2022-12-29,biomass_high
True,0.0,True,0,True,2022-12-30,biomass_high
True,0.0,True,0,True,2022-12-31,biomass_high
True,0.0,True,0,True,2023-01-01,biomass_high
True,0.0,True,0,True,2023-01-02,biomass_high
True,0.0,True,0,True,2023-01-03,biomass_high
True,0.0,True,0,True,2023-01-04,biomass_high
True,0.0,True,0,True,2023-01-05,biomass_high
True,0.0,True,0,True,2023-01-06,biomass_high
True,0.0,True,0,True,2023-01-07,biomass_high
True,0.0,True,0,True,2023-01-08,biomass_high
True,0.0,True,0,True,2023-01-09,biomass_high
True,0.0,True,0,True,2023-01-10,biomass_high
True,0.0,True,0,True,2023-01-11,biomass_high
True,0.0,True,0,True,2023-01-12,biomass_high
True,0.0,True,0,True,2023-01-13,biomass_high
True,0.0,True,0,True,2023-01-14,biomass_high
True,0.0,True,0,True,2023-01-15,biomass_high
True,0.0,True,0,True,2023-01-16,biomass_high
True,0.0,True,0,True,2023-01-17,biomass_high
True,0.0,True,0,True,2023-01-18,biomass_high
True,0.0,True,0,True,2023-01-19,biomass_high
True,0.0,True,0,True,2023-01-20,biomass_high
True,0.0,True,0,True,2023-01-21,biomass_high
True,0.0,True,0,True,2023-01-22,biomass_high
True,0.0,True,0,True,2023-01-23,biomass_high
True,0.0,True,0,True,2023-01-24,biomass_high
True,0.0,True,0,True,2023-01-25,biomass_high
True,0.0,True,0,True,2023-01-26,biomass_high
True,0.0,True,0,True,2023-01-27,biomass_high
True,0.0,True,0,True,2023-01-28,biomass_high
True,0.0,True,0,True,2023-01-29,biomass_high
True,0.0,True,0,True,2023-01-30,biomass_high
True,0.0,True,0,True,2023-01-31,biomass_high
True,0.0,True,0,True,2023-02-01,biomass_high
True,0.0,True,0,True,2023-02-02,biomass_high
True,0.0,True,0,True,2023-02-03,biomass_high
True,0.0,True,0,True,2023-02-04,biomass_high
True,0.0,True,0,True,2023-02-05,biomass_high
True,0.0,True,0,True,2023-02-06,biomass_high
True,0.0,True,0,True,2023-02-07,biomass_high
True,0.0,True,0,True,2023-02-08,biomass_high
True,0.0,True,0,True,2023-02-09,biomass_high
True,0.0,True,0,True,2023-02-10,biomass_high
True,0.0,True,0,True,2023-02-11,biomass_high
True,0.0,True,0,True,2023-02-12,biomass_high
True,0.0,True,0,True,2023-02-13,biomass_high
True,0.0,True,0,True,2023-02-14,biomass_high
True,0.0,True,0,True,2023-02-15,biomass_high
True,0.0,True,0,True,2023-02-16,biomass_high
True,0.0,True,0,True,2023-02-17,biomass_high
True,0.0,True,0,True,2023-02-18,biomass_high
True,0.0,True,0,True,2023-02-19,biomass_high
True,0.0,True,0,True,2023-02-20,biomass_high
True,0.0,True,0,True,2023-02-21,biomass_high
True,0.0,True,0,True,2023-02-22,biomass_high
True,0.0,True,0,True,2023-02-23,biomass_high
True,0.0,True,0,True,2023-02-24,biomass_high
True,0.0,True,0,True,2023-02-25,biomass_high
True,0.0,True,0,True,2023-02-26,biomass_high
True,0.0,True,0,True,2023-02-27,biomass_high
True,0.0,True,0,True,2023-02-28,biomass_high
True,0.0,True,0,True,2023-03-01,biomass_high
True,0.0,True,0,True,2023-03-02,biomass_high
True,0.0,True,0,True,2023-03-03,biomass_high
True,0.0,True,0,True,2023-03-04,biomass_high
True,0.0,True,0,True,2023-03-05,biomass_high
True,0.0,True,0,True,2023-03-06,biomass_high
True,0.0,True,0,True,2023-03-07,biomass_high
True,0.0,True,0,True,2023-03-08,biomass_high
True,0.0,True,0,True,2023-03-09,biomass_high
True,0.0,True,0,True,2023-03-10,biomass_high
True,0.0,True,0,True,2023-03-11,biomass_high
True,0.0,True,0,True,2023-03-12,biomass_high
True,0.0,True,0,True,2023-03-13,biomass_high
True,0.0,True,0,True,2023-03-14,biomass_high
True,0.0,True,0,True,2023-03-15,biomass_high
True,0.0,True,0,True,2023-03-16,biomass_high
True,0.0,True,0,True,2023-03-17,biomass_high
True,0.0,True,0,True,2023-03-18,biomass_high
True,0.0,True,0,True,2023-03-19,biomass_high
True,0.0,True,0,True,2023-03-20,biomass_high
True,0.0,True,0,True,2023-03-21,biomass_high
True,0.0,True,0,True,2023-03-22,biomass_high
True,0.0,True,0,True,2023-03-23,biomass_high
True,0.0,True,0,True,2023-03-24,biomass_high
True,0.0,True,0,True,2023-03-25,biomass_high
True,0.0,True,0,True,2023-03-26,biomass_high
True,0.0,True,0,True,2023-03-27,biomass_high
True,0.0,True,0,True,2023-03-28,biomass_high
True,0.0,True,0,True,2023-03-29,biomass_high
True,0.0,True,0,True,2023-03-30,biomass_high
True,0.0,True,0,True,2023-03-31,biomass_high
True,0.0,True,0,True,2023-04-01,biomass_high
True,0.0,True,0,True,2023-04-02,biomass_high
True,0.0,True,0,True,2023-04-03,biomass_high
True,0.0,True,0,True,2023-04-04,biomass_high
True,0.0,True,0,True,2023-04-05,biomass_high
True,0.0,True,0,True,2023-04-06,biomass_high
True,0.0,True,0,True,2023-04-07,biomass_high
True,0.0,True,0,True,2023-04-08,biomass_high
True,0.0,True,0,True,2023-04-09,biomass_high
True,0.0,True,0,True,2023-04-10,biomass_high
True,0.0,True,0,True,2023-04-11,biomass_high
True,0.0,True,0,True,2023-04-12,biomass_high
True,0.0,True,0,True,2023-04-13,biomass_high
True,0.0,True,0,True,2023-04-14,biomass_high
True,0.0,True,0,True,2023-04-15,biomass_high
True,0.0,True,0,True,2023-04-16,biomass_high
True,0.0,True,0,True,2023-04-17,biomass_high
True,0.0,True,0,True,2023-04-18,biomass_high
True,0.0,True,0,True,2023-04-19,biomass_high
True,0.0,True,0,True,2023-04-20,biomass_high
True,0.0,True,0,True,2023-04-21,biomass_high
True,0.0,True,0,True,2023-04-22,biomass_high
True,0.0,True,0,True,2023-04-23,biomass_high
True,0.0,True,0,True,2023-04-24,biomass_high
True,0.0,True,0,True,2023-04-25,biomass_high
True,0.0,True,0,True,2023-04-26,biomass_high
True,0.0,True,0,True,2023-04-27,biomass_high
True,0.0,True,0,True,2023-04-28,biomass_high
True,0.0,True,0,True,2023-04-29,biomass_high
True,0.0,True,0,True,2023-04-30,biomass_high
True,0.0,True,0,True,2023-05-01,biomass_high
True,0.0,True,0,True,2023-05-02,biomass_high
True,0.0,True,0,True,2023-05-03,biomass_high
True,0.0,True,0,True,2023-05-04,biomass_high
True,0.0,True,0,True,2023-05-05,biomass_high
True,0.0,True,0,True,2023-05-06,biomass_high
True,0.0,True,0,True,2023-05-07,biomass_high
True,0.0,True,0,True,2023-05-08,biomass_high
True,0.0,True,0,True,2023-05-09,biomass_high
True,0.0,True,0,True,2023-05-10,biomass_high
True,0.0,True,0,True,2023-05-11,biomass_high
True,0.0,True,0,True,2023-05-12,biomass_high
True,0.0,True,0,True,2023-05-13,biomass_high
True,0.0,True,0,True,2023-05-14,biomass_high
True,0.0,True,0,True,2023-05-15,biomass_high
True,0.0,True,0,True,2023-05-16,biomass_high
True,0.0,True,0,True,2023-05-17,biomass_high
True,0.0,True,0,True,2023-05-18,biomass_high
True,0.0,True,0,True,2023-05-19,biomass_high
True,0.0,True,0,True,2023-05-20,biomass_high
True,0.0,True,0,True,2023-05-21,biomass_high
True,0.0,True,0,True,2023-05-22,biomass_high
True,0.0,True,0,True,2023-05-23,biomass_high
True,0.0,True,0,True,2023-05-24,biomass_high
True,0.0,True,0,True,2023-05-25,biomass_high
True,0.0,True,0,True,2023-05-26,biomass_high
True,0.0,True,0,True,2023-05-27,biomass_high
True,0.0,True,0,True,2023-05-28,biomass_high
True,0.0,True,0,True,2023-05-29,biomass_high
True,0.0,True,0,True,2023-05-30,biomass_high
True,0.0,True,0,True,2023-05-31,biomass_high
True,0.0,True,0,True,2023-06-01,biomass_high
True,0.0,True,0,True,2023-06-02,biomass_high
True,0.0,True,0,True,2023-06-03,biomass_high
True,0.0,True,0,True,2023-06-04,biomass_high
True,0.0,True,0,True,2023-06-05,biomass_high
True,0.0,True,0,True,2023-06-06,biomass_high
True,0.0,True,0,True,2023-06-07,biomass_high
True,0.0,True,0,True,2023-06-08,biomass_high
True,0.0,True,0,True,2023-06-09,biomass_high
True,0.0,True,0,True,2023-06-10,biomass_high
True,0.0,True,0,True,2023-06-11,biomass_high
True,0.0,True,0,True,2023-06-12,biomass_high
True,0.0,True,0,True,2023-06-13,biomass_high
True,0.0,True,0,True,2023-06-14,biomass_high
True,0.0,True,0,True,2023-06-15,biomass_high
True,0.0,True,0,True,2023-06-16,biomass_high
True,0.0,True,0,True,2023-06-17,biomass_high
True,0.0,True,0,True,2023-06-18,biomass_high
True,0.0,True,0,True,2023-06-19,biomass_high
True,0.0,True,0,True,2023-06-20,biomass_high
True,0.0,True,0,True,2023-06-21,biomass_high
True,0.0,True,0,True,2023-06-22,biomass_high
True,0.0,True,0,True,2023-06-23,biomass_high
True,0.0,True,0,True,2023-06-24,biomass_high
True,0.0,True,0,True,2023-06-25,biomass_high
True,0.0,True,0,True,2023-06-26,biomass_high
True,0.0,True,0,True,2023-06-27,biomass_high
True,0.0,True,0,True,2023-06-28,biomass_high
True,0.0,True,0,True,2023-06-29,biomass_high
True,0.0,True,0,True,2023-06-30,biomass_high
True,0.0,True,0,True,2023-07-01,biomass_high
True,0.0,True,0,True,2023-07-02,biomass_high
True,0.0,True,0,True,2023-07-03,biomass_high
True,0.0,True,0,True,2023-07-04,biomass_high
True,0.0,True,0,True,2023-07-05,biomass_high
True,0.0,True,0,True,2023-07-06,biomass_high
True,0.0,True,0,True,2023-07-07,biomass_high
True,0.0,True,0,True,2023-07-08,biomass_high
True,0.0,True,0,True,2023-07-09,biomass_high
True,0.0,True,0,True,2023-07-10,biomass_high
True,0.0,True,0,True,2023-07-11,biomass_high
True,0.0,True,0,True,2023-07-12,biomass_high
True,0.0,True,0,True,2023-07-13,biomass_high
True,0.0,True,0,True,2023-07-14,biomass_high
True,0.0,True,0,True,2023-07-15,biomass_high
True,0.0,True,0,True,2023-07-16,biomass_high
True,0.0,True,0,True,2023-07-17,biomass_high
True,0.0,True,0,True,2023-07-18,biomass_high
True,0.0,True,0,True,2023-07-19,biomass_high
True,0.0,True,0,True,2023-07-20,biomass_high
True,0.0,True,0,True,2023-07-21,biomass_high
True,0.0,True,0,True,2023-07-22,biomass_high
True,0.0,True,0,True,2023-07-23,biomass_high
True,0.0,True,0,True,2023-07-24,biomass_high
True,0.0,True,0,True,2023-07-25,biomass_high
True,0.0,True,0,True,2023-07-26,biomass_high
True,0.0,True,0,True,2023-07-27,biomass_high
True,0.0,True,0,True,2023-07-28,biomass_high
True,0.0,True,0,True,2023-07-29,biomass_high
True,0.0,True,0,True,2023-07-30,biomass_high
True,0.0,True,0,True,2023-07-31,biomass_high
True,0.0,True,0,True,2023-08-01,biomass_high
True,0.0,True,0,True,2023-08-02,biomass_high
True,0.0,True,0,True,2023-08-03,biomass_high
True,0.0,True,0,True,2023-08-04,biomass_high
True,0.0,True,0,True,2023-08-05,biomass_high
True,0.0,True,0,True,2023-08-06,biomass_high
True,0.0,True,0,True,2023-08-07,biomass_high
True,0.0,True,0,True,2023-08-08,biomass_high
True,0.0,True,0,True,2023-08-09,biomass_high
True,0.0,True,0,True,2023-08-10,biomass_high
True,0.0,True,0,True,2023-08-11,biomass_high
True,0.0,True,0,True,2023-08-12,biomass_high
True,0.0,True,0,True,2023-08-13,biomass_high
True,0.0,True,0,True,2023-08-14,biomass_high
True,0.0,True,0,True,2023-08-15,biomass_high
True,0.0,True,0,True,2023-08-16,biomass_high
True,0.0,True,0,True,2023-08-17,biomass_high
True,0.0,True,0,True,2023-08-18,biomass_high
True,0.0,True,0,True,2023-08-19,biomass_high
True,0.0,True,0,True,2023-08-20,biomass_high
True,0.0,True,0,True,2023-08-21,biomass_high
True,0.0,True,0,True,2023-08-22,biomass_high
True,0.0,True,0,True,2023-08-23,biomass_high
True,0.0,True,0,True,2023-08-24,biomass_high
True,0.0,True,0,True,2023-08-25,biomass_high
True,0.0,True,0,True,2023-08-26,biomass_high
True,0.0,True,0,True,2023-08-27,biomass_high
True,0.0,True,0,True,2023-08-28,biomass_high
True,0.0,True,0,True,2023-08-29,biomass_high
True,0.0,True,0,True,2023-08-30,biomass_high
True,0.0,True,0,True,2023-08-31,biomass_high
True,0.0,True,0,True,2023-09-01,biomass_high
True,0.0,True,0,True,2023-09-02,biomass_high
True,0.0,True,0,True,2023-09-03,biomass_high
True,0.0,True,0,True,2023-09-04,biomass_high
True,0.0,True,0,True,2023-09-05,biomass_high
True,0.0,True,0,True,2023-09-06,biomass_high
True,0.0,True,0,True,2023-09-07,biomass_high
True,0.0,True,0,True,2023-09-08,biomass_high
True,0.0,True,0,True,2023-09-09,biomass_high
True,0.0,True,0,True,2023-09-10,biomass_high
True,0.0,True,0,True,2023-09-11,biomass_high
True,0.0,True,0,True,2023-09-12,biomass_high
True,0.0,True,0,True,2023-09-13,biomass_high
True,0.0,True,0,True,2023-09-14,biomass_high
